
---------- Begin Simulation Statistics ----------
simSeconds                                  23.758731                       # Number of seconds simulated (Second)
board.cache_hierarchy.membus.pktCount_board.l3cache.mem_side_port::board.processor.start1.core.interrupts.pio        49076                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.l3cache.mem_side_port::total    851104761                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start0.core.mmu.itb.walker.port::board.memory.mem_ctrl0.port       185290                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start0.core.mmu.itb.walker.port::board.memory.mem_ctrl1.port       614598                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start0.core.mmu.itb.walker.port::total       799888                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start0.core.mmu.dtb.walker.port::board.memory.mem_ctrl0.port     55123006                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start0.core.mmu.dtb.walker.port::board.memory.mem_ctrl1.port     87931840                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start0.core.mmu.dtb.walker.port::total    143054846                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start0.core.interrupts.int_requestor::board.processor.start1.core.interrupts.int_responder           88                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start0.core.interrupts.int_requestor::total           88                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start1.core.mmu.itb.walker.port::board.memory.mem_ctrl0.port       204665                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start1.core.mmu.itb.walker.port::board.memory.mem_ctrl1.port       607076                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start1.core.mmu.itb.walker.port::total       811741                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start1.core.mmu.dtb.walker.port::board.memory.mem_ctrl0.port     54268317                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start1.core.mmu.dtb.walker.port::board.memory.mem_ctrl1.port     87003317                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start1.core.mmu.dtb.walker.port::total    141271634                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start1.core.interrupts.int_requestor::board.processor.start0.core.interrupts.int_responder           20                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount_board.processor.start1.core.interrupts.int_requestor::total           20                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktCount::total   1137044640                       # Packet count per connected requestor and responder (Count)
board.cache_hierarchy.membus.pktSize_board.apicbridge.mem_side_port::board.processor.start0.core.interrupts.int_responder          508                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.apicbridge.mem_side_port::board.processor.start1.core.interrupts.int_responder         2816                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.apicbridge.mem_side_port::total         3324                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.l3cache.mem_side_port::board.bridge.cpu_side_port       364532                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.l3cache.mem_side_port::board.memory.mem_ctrl0.port   9985727680                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.l3cache.mem_side_port::board.memory.mem_ctrl1.port   8252255552                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.l3cache.mem_side_port::board.processor.start0.core.interrupts.pio        95624                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.l3cache.mem_side_port::board.processor.start1.core.interrupts.pio        98152                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.l3cache.mem_side_port::total  18238541540                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start0.core.mmu.itb.walker.port::board.memory.mem_ctrl0.port       740592                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start0.core.mmu.itb.walker.port::board.memory.mem_ctrl1.port      2458280                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start0.core.mmu.itb.walker.port::total      3198872                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start0.core.mmu.dtb.walker.port::board.memory.mem_ctrl0.port    220480392                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start0.core.mmu.dtb.walker.port::board.memory.mem_ctrl1.port    351698104                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start0.core.mmu.dtb.walker.port::total    572178496                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start0.core.interrupts.int_requestor::board.processor.start1.core.interrupts.int_responder          176                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start0.core.interrupts.int_requestor::total          176                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start1.core.mmu.itb.walker.port::board.memory.mem_ctrl0.port       818504                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start1.core.mmu.itb.walker.port::board.memory.mem_ctrl1.port      2428304                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start1.core.mmu.itb.walker.port::total      3246808                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start1.core.mmu.dtb.walker.port::board.memory.mem_ctrl0.port    217071872                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start1.core.mmu.dtb.walker.port::board.memory.mem_ctrl1.port    348012184                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start1.core.mmu.dtb.walker.port::total    565084056                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start1.core.interrupts.int_requestor::board.processor.start0.core.interrupts.int_responder           40                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize_board.processor.start1.core.interrupts.int_requestor::total           40                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.pktSize::total  19382253312                       # Cumulative packet size per connected requestor and responder (Byte)
board.cache_hierarchy.membus.snoops           1649160                       # Total snoops (Count)
board.cache_hierarchy.membus.snoopTraffic        88408                       # Total snoop traffic (Byte)
board.cache_hierarchy.membus.snoopFanout::samples    428065818                       # Request fanout histogram (Count)
board.cache_hierarchy.membus.snoopFanout::mean     0.000151                       # Request fanout histogram (Count)
board.cache_hierarchy.membus.snoopFanout::stdev     0.012280                       # Request fanout histogram (Count)
board.cache_hierarchy.membus.snoopFanout::underflows            0      0.00%      0.00% # Request fanout histogram (Count)
board.cache_hierarchy.membus.snoopFanout::0    428001254     99.98%     99.98% # Request fanout histogram (Count)
board.cache_hierarchy.membus.snoopFanout::1        64564      0.02%    100.00% # Request fanout histogram (Count)
board.cache_hierarchy.membus.snoopFanout::overflows            0      0.00%    100.00% # Request fanout histogram (Count)
board.cache_hierarchy.membus.snoopFanout::min_value            0                       # Request fanout histogram (Count)
board.cache_hierarchy.membus.snoopFanout::max_value            1                       # Request fanout histogram (Count)
board.cache_hierarchy.membus.snoopFanout::total    428065818                       # Request fanout histogram (Count)
board.cache_hierarchy.membus.power_state.pwrStateResidencyTicks::UNDEFINED 117321017307237                       # Cumulative time (in ticks) in various power states (Tick)
board.cache_hierarchy.membus.reqLayer0.occupancy     51773841                       # Layer occupancy (ticks) (Tick)
board.cache_hierarchy.membus.reqLayer0.utilization          0.0                       # Layer utilization (Ratio)
board.cache_hierarchy.membus.reqLayer1.occupancy 121856678650                       # Layer occupancy (ticks) (Tick)
board.cache_hierarchy.membus.reqLayer1.utilization          0.0                       # Layer utilization (Ratio)
board.cache_hierarchy.membus.reqLayer2.occupancy 115074317662                       # Layer occupancy (ticks) (Tick)
board.cache_hierarchy.membus.reqLayer2.utilization          0.0                       # Layer utilization (Ratio)
board.cache_hierarchy.membus.reqLayer3.occupancy     15906744                       # Layer occupancy (ticks) (Tick)
board.cache_hierarchy.membus.reqLayer3.utilization          0.0                       # Layer utilization (Ratio)
board.cache_hierarchy.membus.reqLayer4.occupancy       122814                       # Layer occupancy (ticks) (Tick)
board.cache_hierarchy.membus.reqLayer4.utilization          0.0                       # Layer utilization (Ratio)
board.cache_hierarchy.membus.reqLayer5.occupancy     16338978                       # Layer occupancy (ticks) (Tick)
board.cache_hierarchy.membus.reqLayer5.utilization          0.0                       # Layer utilization (Ratio)
board.cache_hierarchy.membus.reqLayer6.occupancy       513480                       # Layer occupancy (ticks) (Tick)
board.cache_hierarchy.membus.reqLayer6.utilization          0.0                       # Layer utilization (Ratio)
board.cache_hierarchy.membus.respLayer0.occupancy       457677                       # Layer occupancy (ticks) (Tick)
board.cache_hierarchy.membus.respLayer0.utilization          0.0                       # Layer utilization (Ratio)
board.cache_hierarchy.membus.respLayer2.occupancy 236294862943                       # Layer occupancy (ticks) (Tick)
board.cache_hierarchy.membus.respLayer2.utilization          0.0                       # Layer utilization (Ratio)
board.cache_hierarchy.membus.respLayer3.occupancy    336060767                       # Layer occupancy (ticks) (Tick)
board.cache_hierarchy.membus.respLayer3.utilization          0.0                       # Layer utilization (Ratio)
board.cache_hierarchy.membus.respLayer4.occupancy  59142519654                       # Layer occupancy (ticks) (Tick)
board.cache_hierarchy.membus.respLayer4.utilization          0.0                       # Layer utilization (Ratio)
board.cache_hierarchy.membus.respLayer5.occupancy        24860                       # Layer occupancy (ticks) (Tick)
board.cache_hierarchy.membus.respLayer5.utilization          0.0                       # Layer utilization (Ratio)
board.cache_hierarchy.membus.respLayer6.occupancy    338430124                       # Layer occupancy (ticks) (Tick)
board.cache_hierarchy.membus.respLayer6.utilization          0.0                       # Layer utilization (Ratio)
board.cache_hierarchy.membus.respLayer7.occupancy  58400847402                       # Layer occupancy (ticks) (Tick)
board.cache_hierarchy.membus.respLayer7.utilization          0.0                       # Layer utilization (Ratio)
board.cache_hierarchy.membus.respLayer8.occupancy         5650                       # Layer occupancy (ticks) (Tick)
board.cache_hierarchy.membus.respLayer8.utilization          0.0                       # Layer utilization (Ratio)
board.cache_hierarchy.membus.snoop_filter.totRequests    567605525                       # Total number of requests made to the snoop filter. (Count)
board.cache_hierarchy.membus.snoop_filter.hitSingleRequests    285018926                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
board.cache_hierarchy.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
board.cache_hierarchy.membus.snoop_filter.totSnoops            0                       # Total number of snoops made to the snoop filter. (Count)
board.cache_hierarchy.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
board.cache_hierarchy.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
board.clk_domain.clock                            333                       # Clock period in ticks (Tick)
board.clk_domain.voltage_domain.voltage             1                       # Voltage in Volts (Volt)
board.iobus.transDist::ReadReq                  32915                       # Transaction distribution (Count)
board.iobus.transDist::ReadResp                 32915                       # Transaction distribution (Count)
board.iobus.transDist::WriteReq                 62112                       # Transaction distribution (Count)
board.iobus.transDist::WriteResp                62112                       # Transaction distribution (Count)
board.iobus.pktCount_board.bridge.mem_side_port::board.pc.south_bridge.ide.pio       187376                       # Packet count per connected requestor and responder (Count)
board.iobus.pktCount_board.bridge.mem_side_port::board.pc.com_1.pio         1016                       # Packet count per connected requestor and responder (Count)
board.iobus.pktCount_board.bridge.mem_side_port::total       188392                       # Packet count per connected requestor and responder (Count)
board.iobus.pktCount_board.pc.south_bridge.io_apic.int_request::board.apicbridge.cpu_side_port         1662                       # Packet count per connected requestor and responder (Count)
board.iobus.pktCount_board.pc.south_bridge.io_apic.int_request::total         1662                       # Packet count per connected requestor and responder (Count)
board.iobus.pktCount::total                    190054                       # Packet count per connected requestor and responder (Count)
board.iobus.pktSize_board.bridge.mem_side_port::board.pc.south_bridge.ide.pio       364024                       # Cumulative packet size per connected requestor and responder (Byte)
board.iobus.pktSize_board.bridge.mem_side_port::board.pc.com_1.pio          508                       # Cumulative packet size per connected requestor and responder (Byte)
board.iobus.pktSize_board.bridge.mem_side_port::total       364532                       # Cumulative packet size per connected requestor and responder (Byte)
board.iobus.pktSize_board.pc.south_bridge.io_apic.int_request::board.apicbridge.cpu_side_port         3324                       # Cumulative packet size per connected requestor and responder (Byte)
board.iobus.pktSize_board.pc.south_bridge.io_apic.int_request::total         3324                       # Cumulative packet size per connected requestor and responder (Byte)
board.iobus.pktSize::total                     367856                       # Cumulative packet size per connected requestor and responder (Byte)
board.iobus.power_state.pwrStateResidencyTicks::UNDEFINED 117321017307237                       # Cumulative time (in ticks) in various power states (Tick)
board.iobus.reqLayer0.occupancy                801213                       # Layer occupancy (ticks) (Tick)
board.iobus.reqLayer0.utilization                 0.0                       # Layer utilization (Ratio)
board.iobus.reqLayer10.occupancy               212121                       # Layer occupancy (ticks) (Tick)
board.iobus.reqLayer10.utilization                0.0                       # Layer utilization (Ratio)
board.iobus.reqLayer3.occupancy              51561720                       # Layer occupancy (ticks) (Tick)
board.iobus.reqLayer3.utilization                 0.0                       # Layer utilization (Ratio)
board.iobus.respLayer0.occupancy             70833791                       # Layer occupancy (ticks) (Tick)
board.iobus.respLayer0.utilization                0.0                       # Layer utilization (Ratio)
board.iobus.respLayer2.occupancy               276723                       # Layer occupancy (ticks) (Tick)
board.iobus.respLayer2.utilization                0.0                       # Layer utilization (Ratio)
board.l3bus.transDist::ReadReq                  97533                       # Transaction distribution (Count)
board.l3bus.transDist::ReadResp             293183036                       # Transaction distribution (Count)
board.l3bus.transDist::WriteReq                109671                       # Transaction distribution (Count)
board.l3bus.transDist::WriteResp               109671                       # Transaction distribution (Count)
board.l3bus.transDist::WritebackDirty         6154219                       # Transaction distribution (Count)
board.l3bus.transDist::CleanEvict           571791182                       # Transaction distribution (Count)
board.l3bus.transDist::UpgradeReq             1713270                       # Transaction distribution (Count)
board.l3bus.transDist::UpgradeResp            1713270                       # Transaction distribution (Count)
board.l3bus.transDist::ReadExReq              1942013                       # Transaction distribution (Count)
board.l3bus.transDist::ReadExResp             1942013                       # Transaction distribution (Count)
board.l3bus.transDist::ReadSharedReq        293140700                       # Transaction distribution (Count)
board.l3bus.pktCount_board.processor.start0.l2cache.mem_side_port::board.l3cache.cpu_side_port    443768270                       # Packet count per connected requestor and responder (Count)
board.l3bus.pktCount_board.processor.start1.l2cache.mem_side_port::board.l3cache.cpu_side_port    440052411                       # Packet count per connected requestor and responder (Count)
board.l3bus.pktCount::total                 883820681                       # Packet count per connected requestor and responder (Count)
board.l3bus.pktSize_board.processor.start0.l2cache.mem_side_port::board.l3cache.cpu_side_port   9590707764                       # Cumulative packet size per connected requestor and responder (Byte)
board.l3bus.pktSize_board.processor.start1.l2cache.mem_side_port::board.l3cache.cpu_side_port   9467714536                       # Cumulative packet size per connected requestor and responder (Byte)
board.l3bus.pktSize::total                19058422300                       # Cumulative packet size per connected requestor and responder (Byte)
board.l3bus.snoops                          288085264                       # Total snoops (Count)
board.l3bus.snoopTraffic                    221449528                       # Total snoop traffic (Byte)
board.l3bus.snoopFanout::samples            581637447                       # Request fanout histogram (Count)
board.l3bus.snoopFanout::mean                0.118878                       # Request fanout histogram (Count)
board.l3bus.snoopFanout::stdev               0.327594                       # Request fanout histogram (Count)
board.l3bus.snoopFanout::underflows                 0      0.00%      0.00% # Request fanout histogram (Count)
board.l3bus.snoopFanout::0                  513241691     88.24%     88.24% # Request fanout histogram (Count)
board.l3bus.snoopFanout::1                   67647796     11.63%     99.87% # Request fanout histogram (Count)
board.l3bus.snoopFanout::2                     747960      0.13%    100.00% # Request fanout histogram (Count)
board.l3bus.snoopFanout::overflows                  0      0.00%    100.00% # Request fanout histogram (Count)
board.l3bus.snoopFanout::min_value                  0                       # Request fanout histogram (Count)
board.l3bus.snoopFanout::max_value                  2                       # Request fanout histogram (Count)
board.l3bus.snoopFanout::total              581637447                       # Request fanout histogram (Count)
board.l3bus.power_state.pwrStateResidencyTicks::UNDEFINED 117321017307237                       # Cumulative time (in ticks) in various power states (Tick)
board.l3bus.reqLayer0.occupancy          199563827563                       # Layer occupancy (ticks) (Tick)
board.l3bus.reqLayer0.utilization                 0.0                       # Layer utilization (Ratio)
board.l3bus.respLayer0.occupancy         148325275211                       # Layer occupancy (ticks) (Tick)
board.l3bus.respLayer0.utilization                0.0                       # Layer utilization (Ratio)
board.l3bus.respLayer1.occupancy         147100296859                       # Layer occupancy (ticks) (Tick)
board.l3bus.respLayer1.utilization                0.0                       # Layer utilization (Ratio)
board.l3bus.snoopLayer0.occupancy             6238422                       # Layer occupancy (ticks) (Tick)
board.l3bus.snoopLayer0.utilization               0.0                       # Layer utilization (Ratio)
board.l3bus.snoop_filter.totRequests        590107124                       # Total number of requests made to the snoop filter. (Count)
board.l3bus.snoop_filter.hitSingleRequests    295012568                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
board.l3bus.snoop_filter.hitMultiRequests      6353369                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
board.l3bus.snoop_filter.totSnoops           60379267                       # Total number of snoops made to the snoop filter. (Count)
board.l3bus.snoop_filter.hitSingleSnoops     59631307                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
board.l3bus.snoop_filter.hitMultiSnoops        747960                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
board.l3cache.demandHits::processor.switch0.core.inst      1134440                       # number of demand (read+write) hits (Count)
board.l3cache.demandHits::processor.switch0.core.data      4389477                       # number of demand (read+write) hits (Count)
board.l3cache.demandHits::processor.switch1.core.inst       686587                       # number of demand (read+write) hits (Count)
board.l3cache.demandHits::processor.switch1.core.data      3814841                       # number of demand (read+write) hits (Count)
board.l3cache.demandHits::total              10025345                       # number of demand (read+write) hits (Count)
board.l3cache.overallHits::processor.switch0.core.inst      1134440                       # number of overall hits (Count)
board.l3cache.overallHits::processor.switch0.core.data      4389477                       # number of overall hits (Count)
board.l3cache.overallHits::processor.switch1.core.inst       686587                       # number of overall hits (Count)
board.l3cache.overallHits::processor.switch1.core.data      3814841                       # number of overall hits (Count)
board.l3cache.overallHits::total             10025345                       # number of overall hits (Count)
board.l3cache.demandMisses::processor.switch0.core.inst       318977                       # number of demand (read+write) misses (Count)
board.l3cache.demandMisses::processor.switch0.core.data    141409069                       # number of demand (read+write) misses (Count)
board.l3cache.demandMisses::processor.switch1.core.inst       432696                       # number of demand (read+write) misses (Count)
board.l3cache.demandMisses::processor.switch1.core.data    141127616                       # number of demand (read+write) misses (Count)
board.l3cache.demandMisses::total           283288358                       # number of demand (read+write) misses (Count)
board.l3cache.overallMisses::processor.switch0.core.inst       318977                       # number of overall misses (Count)
board.l3cache.overallMisses::processor.switch0.core.data    141409069                       # number of overall misses (Count)
board.l3cache.overallMisses::processor.switch1.core.inst       432696                       # number of overall misses (Count)
board.l3cache.overallMisses::processor.switch1.core.data    141127616                       # number of overall misses (Count)
board.l3cache.overallMisses::total          283288358                       # number of overall misses (Count)
board.l3cache.demandMissLatency::processor.switch0.core.inst  26663100543                       # number of demand (read+write) miss ticks (Tick)
board.l3cache.demandMissLatency::processor.switch0.core.data 10718372784114                       # number of demand (read+write) miss ticks (Tick)
board.l3cache.demandMissLatency::processor.switch1.core.inst  37076602950                       # number of demand (read+write) miss ticks (Tick)
board.l3cache.demandMissLatency::processor.switch1.core.data 10698615692649                       # number of demand (read+write) miss ticks (Tick)
board.l3cache.demandMissLatency::total   21480728180256                       # number of demand (read+write) miss ticks (Tick)
board.l3cache.overallMissLatency::processor.switch0.core.inst  26663100543                       # number of overall miss ticks (Tick)
board.l3cache.overallMissLatency::processor.switch0.core.data 10718372784114                       # number of overall miss ticks (Tick)
board.l3cache.overallMissLatency::processor.switch1.core.inst  37076602950                       # number of overall miss ticks (Tick)
board.l3cache.overallMissLatency::processor.switch1.core.data 10698615692649                       # number of overall miss ticks (Tick)
board.l3cache.overallMissLatency::total  21480728180256                       # number of overall miss ticks (Tick)
board.l3cache.demandAccesses::processor.switch0.core.inst      1453417                       # number of demand (read+write) accesses (Count)
board.l3cache.demandAccesses::processor.switch0.core.data    145798546                       # number of demand (read+write) accesses (Count)
board.l3cache.demandAccesses::processor.switch1.core.inst      1119283                       # number of demand (read+write) accesses (Count)
board.l3cache.demandAccesses::processor.switch1.core.data    144942457                       # number of demand (read+write) accesses (Count)
board.l3cache.demandAccesses::total         293313703                       # number of demand (read+write) accesses (Count)
board.l3cache.overallAccesses::processor.switch0.core.inst      1453417                       # number of overall (read+write) accesses (Count)
board.l3cache.overallAccesses::processor.switch0.core.data    145798546                       # number of overall (read+write) accesses (Count)
board.l3cache.overallAccesses::processor.switch1.core.inst      1119283                       # number of overall (read+write) accesses (Count)
board.l3cache.overallAccesses::processor.switch1.core.data    144942457                       # number of overall (read+write) accesses (Count)
board.l3cache.overallAccesses::total        293313703                       # number of overall (read+write) accesses (Count)
board.l3cache.demandMissRate::processor.switch0.core.inst     0.219467                       # miss rate for demand accesses (Ratio)
board.l3cache.demandMissRate::processor.switch0.core.data     0.969894                       # miss rate for demand accesses (Ratio)
board.l3cache.demandMissRate::processor.switch1.core.inst     0.386583                       # miss rate for demand accesses (Ratio)
board.l3cache.demandMissRate::processor.switch1.core.data     0.973680                       # miss rate for demand accesses (Ratio)
board.l3cache.demandMissRate::total          0.965820                       # miss rate for demand accesses (Ratio)
board.l3cache.overallMissRate::processor.switch0.core.inst     0.219467                       # miss rate for overall accesses (Ratio)
board.l3cache.overallMissRate::processor.switch0.core.data     0.969894                       # miss rate for overall accesses (Ratio)
board.l3cache.overallMissRate::processor.switch1.core.inst     0.386583                       # miss rate for overall accesses (Ratio)
board.l3cache.overallMissRate::processor.switch1.core.data     0.973680                       # miss rate for overall accesses (Ratio)
board.l3cache.overallMissRate::total         0.965820                       # miss rate for overall accesses (Ratio)
board.l3cache.demandAvgMissLatency::processor.switch0.core.inst 83589.414105                       # average overall miss latency in ticks ((Tick/Count))
board.l3cache.demandAvgMissLatency::processor.switch0.core.data 75796.926321                       # average overall miss latency in ticks ((Tick/Count))
board.l3cache.demandAvgMissLatency::processor.switch1.core.inst 85687.417841                       # average overall miss latency in ticks ((Tick/Count))
board.l3cache.demandAvgMissLatency::processor.switch1.core.data 75808.094800                       # average overall miss latency in ticks ((Tick/Count))
board.l3cache.demandAvgMissLatency::total 75826.371164                       # average overall miss latency in ticks ((Tick/Count))
board.l3cache.overallAvgMissLatency::processor.switch0.core.inst 83589.414105                       # average overall miss latency ((Tick/Count))
board.l3cache.overallAvgMissLatency::processor.switch0.core.data 75796.926321                       # average overall miss latency ((Tick/Count))
board.l3cache.overallAvgMissLatency::processor.switch1.core.inst 85687.417841                       # average overall miss latency ((Tick/Count))
board.l3cache.overallAvgMissLatency::processor.switch1.core.data 75808.094800                       # average overall miss latency ((Tick/Count))
board.l3cache.overallAvgMissLatency::total 75826.371164                       # average overall miss latency ((Tick/Count))
board.l3cache.blockedCycles::no_mshrs               0                       # number of cycles access was blocked (Cycle)
board.l3cache.blockedCycles::no_targets             0                       # number of cycles access was blocked (Cycle)
board.l3cache.blockedCauses::no_mshrs               0                       # number of times access was blocked (Count)
board.l3cache.blockedCauses::no_targets             0                       # number of times access was blocked (Count)
board.l3cache.avgBlocked::no_mshrs                nan                       # average number of cycles each access was blocked ((Cycle/Count))
board.l3cache.avgBlocked::no_targets              nan                       # average number of cycles each access was blocked ((Cycle/Count))
board.l3cache.writebacks::writebacks          1689968                       # number of writebacks (Count)
board.l3cache.writebacks::total               1689968                       # number of writebacks (Count)
board.l3cache.demandMshrHits::processor.switch0.core.inst         1673                       # number of demand (read+write) MSHR hits (Count)
board.l3cache.demandMshrHits::processor.switch0.core.data         2802                       # number of demand (read+write) MSHR hits (Count)
board.l3cache.demandMshrHits::processor.switch1.core.inst          747                       # number of demand (read+write) MSHR hits (Count)
board.l3cache.demandMshrHits::processor.switch1.core.data         2863                       # number of demand (read+write) MSHR hits (Count)
